Province,District_Name,Crop_Year,Season,Crop,Area,Production
Mashonaland East,Marondera,2001,Dry,Cabbage,3,11153
Mashonaland East,Marondera,2001,Dry,Onions,53,10369
Mashonaland East,Marondera,2001,Dry,Garlic,195,13437
Mashonaland East,Marondera,2001,Dry,Peas,139,2365
Mashonaland East,Marondera,2001,Dry,Radishes,32,8446
Mashonaland East,Marondera,2001,Dry,Kale,66,19779
Mashonaland East,Marondera,2001,Dry,Spinach,207,22053
Mashonaland East,Marondera,2001,Dry,Lettuce,210,2619
Mashonaland East,Marondera,2001,Dry,Broccoli,40,16483
Mashonaland East,Marondera,2001,Dry,Cauliflower,416,5512
Mashonaland East,Marondera,2001,Dry,Cabbage,416,10447
Mashonaland East,Marondera,2001,Dry,Carrots,333,19475
Mashonaland East,Marondera,2001,Dry,Beets,73,11408
Mashonaland East,Marondera,2001,Dry,Peas,256,21951
Mashonaland East,Marondera,2001,Dry,Radishes,461,22969
Mashonaland East,Marondera,2001,Dry,Sweet potatoes,207,11822
Mashonaland East,Marondera,2001,Dry,Watermelons,313,19292
Mashonaland East,Marondera,2001,Dry,Tomatoes,493,808
Mashonaland East,Marondera,2001,Dry,Peppers,464,21675
Mashonaland East,Marondera,2001,Dry,Okra,385,3737
Mashonaland East,Marondera,2001,Dry,Cucumbers,4,23035
Mashonaland East,Marondera,2001,Dry,Eggplant,5,5003
Mashonaland East,Marondera,2001,Dry,Pumpkins,284,16803
Mashonaland East,Marondera,2001,Dry,Squash,166,17768
Mashonaland East,Marondera,2001,Dry,Melons,453,7749
Mashonaland East,Marondera,2001,Dry,Maize ,400,2616
Mashonaland East,Marondera,2001,Dry,Soybeans,468,23633
Mashonaland East,Marondera,2001,Dry,Groundnuts (Peanuts),109,14282
Mashonaland East,Marondera,2001,Dry,Cowpeas,53,12258
Mashonaland East,Marondera,2001,Dry,Sunflower,80,2685
Mashonaland East,Marondera,2001,Dry,Sorghum,66,9822
Mashonaland East,Marondera,2001,Dry,Millet,126,14169
Mashonaland East,Marondera,2001,Dry,Beans,54,8184
Mashonaland East,Marondera,2001,Dry,Sweet potatoes,91,17887
Mashonaland East,Marondera,2001,Dry,Watermelons,301,10531
Mashonaland East,Marondera,2001,Dry,Tomatoes,93,23635
Mashonaland East,Marondera,2001,Dry,Cabbage,106,1124
Mashonaland East,Marondera,2001,Dry,Peppers,244,14552
Mashonaland East,Marondera,2001,Dry,Okra,327,24221
Mashonaland East,Marondera,2001,Dry,Cucumbers,331,11111
Mashonaland East,Marondera,2001,Dry,Wheat,158,5744
Mashonaland East,Marondera,2001,Dry,Barley,82,16544
Mashonaland East,Marondera,2001,Dry,Oats,489,22525
Mashonaland East,Marondera,2001,Dry,Rye,137,23185
Mashonaland East,Marondera,2001,Dry,Mustard greens,210,17959
Mashonaland East,Marondera,2001,Dry,Spinach,92,19363
Mashonaland East,Marondera,2001,Dry,Kale,3,13546
Mashonaland East,Marondera,2001,Dry,Carrots,135,13791
Mashonaland East,Marondera,2001,Dry,Beets,453,22456
Mashonaland East,Marondera,2001,Dry,Broccoli,272,18944
Mashonaland East,Marondera,2001,Dry,Cauliflower,437,836
Mashonaland East,Marondera,2001,Dry,Cabbage,33,8729
Mashonaland East,Marondera,2001,Dry,Onions,412,15719
Mashonaland East,Marondera,2001,Dry,Garlic,171,24828
Mashonaland East,Marondera,2001,Dry,Peas,226,1999
Mashonaland East,Marondera,2001,Dry,Radishes,335,10676
Mashonaland East,Marondera,2001,Dry,Kale,150,24035
Mashonaland East,Marondera,2001,Dry,Spinach,414,20581
Mashonaland East,Marondera,2001,Dry,Lettuce,463,3508
Mashonaland East,Marondera,2001,Dry,Broccoli,76,19887
Mashonaland East,Marondera,2001,Dry,Cauliflower,360,17518
Mashonaland East,Marondera,2001,Dry,Cabbage,185,11698
Mashonaland East,Marondera,2001,Dry,Carrots,475,23791
Mashonaland East,Marondera,2001,Dry,Beets,96,3700
Mashonaland East,Marondera,2001,Dry,Peas,304,11891
Mashonaland East,Marondera,2001,Dry,Radishes,347,7222
Mashonaland East,Marondera,2001,Dry,Sweet potatoes,312,23682
Mashonaland East,Marondera,2001,Dry,Watermelons,159,8105
Mashonaland East,Marondera,2001,Dry,Tomatoes,93,8828
Mashonaland East,Mudzi,2001,Dry,Peppers,24,13240
Mashonaland East,Mudzi,2001,Dry,Okra,36,20639
Mashonaland East,Mudzi,2001,Dry,Cucumbers,52,10768
Mashonaland East,Mudzi,2001,Dry,Eggplant,187,4818
Mashonaland East,Mudzi,2001,Dry,Pumpkins,245,4689
Mashonaland East,Mudzi,2001,Dry,Squash,286,18216
Mashonaland East,Mudzi,2001,Dry,Melons,165,8161
Mashonaland East,Mudzi,2001,Dry,Maize ,64,3199
Mashonaland East,Mudzi,2001,Dry,Soybeans,308,7529
Mashonaland East,Mudzi,2001,Dry,Groundnuts (Peanuts),176,2471
Mashonaland East,Mudzi,2001,Dry,Cowpeas,253,13471
Mashonaland East,Mudzi,2001,Dry,Sunflower,463,11696
Mashonaland East,Mudzi,2001,Dry,Sorghum,211,20560
Mashonaland East,Mudzi,2001,Dry,Millet,255,14007
Mashonaland East,Mudzi,2001,Dry,Beans,310,20223
Mashonaland East,Mudzi,2001,Dry,Sweet potatoes,85,23581
Mashonaland East,Mudzi,2001,Dry,Watermelons,213,1908
Mashonaland East,Mudzi,2001,Dry,Tomatoes,220,24364
Mashonaland East,Mudzi,2001,Dry,Cabbage,26,6224
Mashonaland East,Mudzi,2001,Dry,Peppers,320,14190
Mashonaland East,Mudzi,2001,Dry,Okra,228,18989
Mashonaland East,Mudzi,2001,Dry,Cucumbers,93,16325
Mashonaland East,Mudzi,2001,Dry,Wheat,219,10447
Mashonaland East,Mudzi,2001,Dry,Barley,127,17965
Mashonaland East,Mudzi,2001,Dry,Oats,490,16908
Mashonaland East,Mudzi,2001,Dry,Rye,398,12491
Mashonaland East,Mudzi,2001,Dry,Mustard greens,43,22474
Mashonaland East,Mudzi,2001,Dry,Spinach,62,16905
Mashonaland East,Mudzi,2001,Dry,Kale,226,22891
Mashonaland East,Mudzi,2001,Dry,Carrots,104,6403
Mashonaland East,Mudzi,2001,Dry,Beets,371,22235
Mashonaland East,Mudzi,2001,Dry,Broccoli,86,15461
Mashonaland East,Mudzi,2001,Dry,Cauliflower,116,18153
Mashonaland East,Mudzi,2001,Dry,Cabbage,298,1050
Mashonaland East,Mudzi,2001,Dry,Onions,455,15354
Mashonaland East,Mudzi,2001,Dry,Garlic,232,23972
Mashonaland East,Mudzi,2001,Dry,Peas,412,930
Mashonaland East,Mudzi,2001,Dry,Radishes,101,1927
Mashonaland East,Mudzi,2001,Dry,Kale,328,17429
Mashonaland East,Murehwa,2001,Dry,Spinach,495,20207
Mashonaland East,Murehwa,2001,Dry,Lettuce,419,23964
Mashonaland East,Murehwa,2001,Cold,Broccoli,181,20845
Mashonaland East,Murehwa,2001,Cold,Cauliflower,284,23248
Mashonaland East,Murehwa,2001,Cold,Cabbage,321,9960
Mashonaland East,Murehwa,2001,Cold,Carrots,488,13997
Mashonaland East,Murehwa,2001,Cold,Beets,182,3052
Mashonaland East,Murehwa,2001,Cold,Peas,320,586
Mashonaland East,Murehwa,2001,Cold,Radishes,171,11721
Mashonaland East,Murehwa,2001,Cold,Sweet potatoes,371,17429
Mashonaland East,Murehwa,2001,Cold,Watermelons,473,6303
Mashonaland East,Murehwa,2001,Cold,Tomatoes,376,10342
Mashonaland East,Murehwa,2001,Cold,Peppers,62,497
Mashonaland East,Murehwa,2001,Cold,Okra,320,10181
Mashonaland East,Murehwa,2001,Cold,Cucumbers,390,1613
Mashonaland East,Murehwa,2001,Cold,Eggplant,196,3363
Mashonaland East,Murehwa,2001,Cold,Pumpkins,468,16175
Mashonaland East,Murehwa,2001,Cold,Squash,271,9731
Mashonaland East,Murehwa,2001,Cold,Melons,408,6307
Mashonaland East,Murehwa,2001,Cold,Maize ,157,8409
Mashonaland East,Murehwa,2001,Cold,Soybeans,347,22072
Mashonaland East,Murehwa,2001,Cold,Groundnuts (Peanuts),293,8315
Mashonaland East,Murehwa,2001,Cold,Cowpeas,130,18589
Mashonaland East,Murehwa,2001,Cold,Sunflower,364,18277
Mashonaland East,Murehwa,2001,Cold,Sorghum,452,22183
Mashonaland East,Murehwa,2001,Cold,Millet,97,24464
Mashonaland East,Murehwa,2001,Cold,Beans,223,10559
Mashonaland East,Murehwa,2001,Cold,Sweet potatoes,138,22390
Mashonaland East,Murehwa,2001,Cold,Watermelons,95,23155
Mashonaland East,Murehwa,2001,Cold,Tomatoes,484,16591
Mashonaland East,Murehwa,2001,Cold,Cabbage,24,24006
Mashonaland East,Murehwa,2001,Cold,Peppers,179,9595
Mashonaland East,Murehwa,2001,Cold,Okra,99,18969
Mashonaland East,Murehwa,2001,Cold,Cucumbers,274,24651
Mashonaland East,Murehwa,2001,Cold,Wheat,56,18897
Mashonaland East,Murehwa,2001,Cold,Barley,48,4832
Mashonaland East,Murehwa,2001,Cold,Oats,389,1948
Mashonaland East,Murehwa,2001,Cold,Rye,322,21153
Mashonaland East,Murehwa,2001,Cold,Mustard greens,305,13660
Mashonaland East,Murehwa,2001,Cold,Spinach,497,17982
Mashonaland East,Murehwa,2001,Cold,Kale,376,13401
Mashonaland East,Murehwa,2001,Cold,Carrots,233,15001
Mashonaland East,Murehwa,2001,Cold,Beets,26,15271
Mashonaland East,Mutoko,2001,Cold,Broccoli,252,5990
Mashonaland East,Mutoko,2001,Cold,Cauliflower,358,19152
Mashonaland East,Mutoko,2001,Cold,Cabbage,92,20197
Mashonaland East,Mutoko,2001,Cold,Onions,152,15105
Mashonaland East,Mutoko,2001,Cold,Garlic,330,14913
Mashonaland East,Mutoko,2001,Cold,Peas,207,14069
Mashonaland East,Mutoko,2001,Cold,Radishes,205,2413
Mashonaland East,Mutoko,2001,Cold,Kale,357,3242
Mashonaland East,Mutoko,2001,Cold,Spinach,53,19082
Mashonaland East,Mutoko,2001,Cold,Lettuce,401,3335
Mashonaland East,Mutoko,2001,Cold,Broccoli,1,4985
Mashonaland East,Mutoko,2001,Cold,Cauliflower,368,17404
Mashonaland East,Mutoko,2001,Cold,Cabbage,8,22020
Mashonaland East,Mutoko,2001,Cold,Carrots,194,1463
Mashonaland East,Mutoko,2001,Cold,Beets,169,17768
Mashonaland East,Mutoko,2001,Cold,Peas,99,21650
Mashonaland East,Mutoko,2001,Cold,Radishes,283,971
Mashonaland East,Mutoko,2001,Cold,Sweet potatoes,44,22854
Mashonaland East,Mutoko,2001,Cold,Watermelons,492,17089
Mashonaland East,Mutoko,2001,Cold,Tomatoes,247,8577
Mashonaland East,Mutoko,2001,Cold,Peppers,253,16145
Mashonaland East,Mutoko,2001,Cold,Okra,419,13371
Mashonaland East,Mutoko,2001,Cold,Cucumbers,353,10940
Mashonaland East,Mutoko,2001,Cold,Eggplant,500,24457
Mashonaland East,Mutoko,2001,Cold,Pumpkins,318,3056
Mashonaland East,Mutoko,2001,Cold,Squash,472,14826
Mashonaland East,Mutoko,2001,Cold,Melons,327,3195
Mashonaland East,Mutoko,2001,Cold,Maize ,370,1971
Mashonaland East,Mutoko,2001,Cold,Soybeans,449,10198
Mashonaland East,Mutoko,2001,Cold,Groundnuts (Peanuts),412,23416
Mashonaland East,Mutoko,2001,Cold,Cowpeas,291,22806
Mashonaland East,Mutoko,2001,Cold,Sunflower,222,14096
Mashonaland East,Mutoko,2001,Cold,Sorghum,424,24645
Mashonaland East,Mutoko,2001,Cold,Millet,105,3036
Mashonaland East,Mutoko,2001,Cold,Beans,494,14096
Mashonaland East,Mutoko,2001,Cold,Sweet potatoes,333,10959
Mashonaland East,Mutoko,2001,Cold,Watermelons,49,18275
Mashonaland East,Mutoko,2001,Cold,Tomatoes,336,8558
Mashonaland East,Mutoko,2001,Cold,Cabbage,49,10911
Mashonaland East,Mutoko,2001,Cold,Peppers,490,2619
Mashonaland East,Mutoko,2001,Cold,Okra,97,1751
Mashonaland East,Mutoko,2001,Cold,Cucumbers,458,19270
Mashonaland East,Mutoko,2001,Cold,Wheat,81,10279
Mashonaland East,Mutoko,2001,Cold,Barley,191,16651
Mashonaland East,Mutoko,2001,Cold,Oats,333,15913
Mashonaland East,Mutoko,2001,Cold,Rye,424,23946
Mashonaland East,Mutoko,2001,Cold,Mustard greens,372,14982
Mashonaland East,Mutoko,2001,Cold,Spinach,26,9520
Mashonaland East,Mutoko,2001,Cold,Kale,333,2831
Mashonaland East,Mutoko,2001,Cold,Carrots,335,7400
Mashonaland East,Mutoko,2001,Cold,Beets,353,17814
Mashonaland East,Mutoko,2001,Cold,Broccoli,290,1784
Mashonaland East,Mutoko,2001,Cold,Cauliflower,396,1688
Mashonaland East,Mutoko,2001,Cold,Cabbage,206,13428
Mashonaland East,Mutoko,2001,Cold,Onions,351,2203
Mashonaland East,Mutoko,2001,Cold,Garlic,121,13365
Mashonaland East,Mutoko,2001,Cold,Peas,463,24830
Mashonaland East,Mutoko,2001,Cold,Radishes,437,4742
Mashonaland East,Mutoko,2001,Cold,Kale,166,20833
Mashonaland East,Mutoko,2001,Cold,Spinach,126,15487
Mashonaland East,Mutoko,2001,Cold,Lettuce,193,20174
Mashonaland East,Mutoko,2001,Cold,Broccoli,44,3818
Mashonaland East,Mutoko,2001,Cold,Cauliflower,293,17724
Mashonaland East,Mutoko,2001,Cold,Cabbage,330,22878
Mashonaland East,Mutoko,2001,Cold,Carrots,163,9499
Mashonaland East,Mutoko,2001,Cold,Beets,252,23655
Mashonaland East,Mutoko,2001,Cold,Peas,280,10126
Mashonaland East,Mutoko,2001,Cold,Radishes,192,20893
Mashonaland East,Mutoko,2001,Cold,Sweet potatoes,391,13268
Mashonaland East,Mutoko,2001,Cold,Watermelons,121,9418
Mashonaland East,Mutoko,2001,Cold,Tomatoes,20,8675
Mashonaland East,Mutoko,2001,Cold,Peppers,79,1282
Mashonaland East,Mutoko,2001,Cold,Okra,146,8922
Mashonaland East,Mutoko,2001,Cold,Cucumbers,243,6152
Mashonaland East,Mutoko,2001,Cold,Eggplant,478,2358
Mashonaland East,Mutoko,2001,Cold,Pumpkins,280,15471
Mashonaland East,Mutoko,2001,Cold,Squash,488,13622
Mashonaland East,Mutoko,2001,Cold,Melons,184,22518
Mashonaland East,Mutoko,2001,Cold,Maize ,473,17232
Mashonaland East,Mutoko,2001,Cold,Soybeans,166,5888
Mashonaland East,Mutoko,2001,Cold,Groundnuts (Peanuts),231,24511
Mashonaland East,Mutoko,2001,Cold,Cowpeas,4,2463
Mashonaland East,Mutoko,2001,Cold,Sunflower,413,11227
Mashonaland East,Mutoko,2001,Cold,Sorghum,56,17333
Mashonaland East,Mutoko,2001,Cold,Millet,227,3002
Mashonaland East,Mutoko,2001,Cold,Beans,64,22622
Mashonaland East,Mutoko,2001,Cold,Sweet potatoes,246,19145
Mashonaland East,Mutoko,2001,Cold,Watermelons,453,19534
Mashonaland East,Mutoko,2001,Cold,Tomatoes,500,10370
Mashonaland East,Mutoko,2001,Cold,Cabbage,68,12686
Mashonaland East,Mutoko,2001,Cold,Peppers,481,13346
Mashonaland East,Mutoko,2001,Cold,Okra,300,15327
Mashonaland East,Mutoko,2001,Cold,Cucumbers,223,5671
Mashonaland East,Mutoko,2001,Cold,Wheat,237,18618
Mashonaland East,Mutoko,2001,Cold,Barley,294,8329
Mashonaland East,Mutoko,2001,Cold,Oats,182,5214
Mashonaland East,Mutoko,2001,Cold,Rye,228,8349
Mashonaland East,Mutoko,2001,Cold,Mustard greens,345,7884
Mashonaland East,Mutoko,2001,Cold,Spinach,239,12524
Mashonaland East,Mutoko,2001,Cold,Kale,291,1923
Mashonaland East,Mutoko,2001,Cold,Carrots,7,11035
Mashonaland East,Mutoko,2001,Cold,Beets,77,1768
Mashonaland East,Mutoko,2001,Cold,Broccoli,266,19484
Mashonaland East,Mutoko,2001,Cold,Cauliflower,127,21356
Mashonaland East,Mutoko,2001,Cold,Cabbage,10,8468
Mashonaland East,Mutoko,2001,Cold,Onions,362,19001
Mashonaland East,Mutoko,2001,Cold,Garlic,85,16395
Mashonaland East,Mutoko,2001,Cold,Peas,223,17219
Mashonaland East,Mutoko,2001,Cold,Radishes,338,18009
Mashonaland East,Mutoko,2001,Cold,Kale,224,6256
Mashonaland East,Mutoko,2001,Cold,Spinach,240,16798
Mashonaland East,Mutoko,2001,Cold,Lettuce,319,15415
Mashonaland East,Mutoko,2001,Cold,Broccoli,370,16192
Mashonaland East,Seke,2001,Cold,Cauliflower,309,1800
Mashonaland East,Seke,2001,Cold,Cabbage,123,10908
Mashonaland East,Seke,2001,Cold,Carrots,192,14693
Mashonaland East,Seke,2001,Cold,Beets,17,24894
Mashonaland East,Seke,2001,Cold,Peas,345,8032
Mashonaland East,Seke,2001,Cold,Radishes,37,6607
Mashonaland East,Seke,2001,Cold,Sweet potatoes,377,21568
Mashonaland East,Seke,2001,Cold,Watermelons,293,17814
Mashonaland East,Seke,2001,Cold,Tomatoes,461,16781
Mashonaland East,Seke,2001,Cold,Peppers,429,20081
Mashonaland East,Seke,2001,Cold,Okra,301,18418
Mashonaland East,Seke,2001,Cold,Cucumbers,97,16639
Mashonaland East,Seke,2001,Cold,Eggplant,400,24694
Mashonaland East,Seke,2001,Cold,Pumpkins,53,17140
Mashonaland East,Seke,2001,Cold,Squash,23,4191
Mashonaland East,Seke,2001,Cold,Melons,31,13006
Mashonaland East,Seke,2001,Cold,Maize ,230,10062
Mashonaland East,Seke,2001,Cold,Soybeans,279,22144
Mashonaland East,Seke,2001,Cold,Groundnuts (Peanuts),352,6684
Mashonaland East,Seke,2001,Cold,Cowpeas,397,24534
Mashonaland East,Seke,2001,Cold,Sunflower,312,19557
Mashonaland East,Seke,2001,Cold,Sorghum,374,22573
Mashonaland East,Seke,2001,Cold,Millet,497,6111
Mashonaland East,Seke,2001,Cold,Beans,80,3026
Mashonaland East,Seke,2001,Cold,Sweet potatoes,327,12995
Mashonaland East,Seke,2001,Cold,Watermelons,241,22997
Mashonaland East,Seke,2001,Cold,Tomatoes,255,18592
Mashonaland East,Seke,2001,Cold,Cabbage,495,16389
Mashonaland East,Seke,2001,Cold,Peppers,355,22056
Mashonaland East,Seke,2001,Cold,Okra,454,7666
Mashonaland East,Seke,2001,Cold,Cucumbers,283,24067
Mashonaland East,Seke,2001,Cold,Wheat,46,23676
Mashonaland East,Seke,2001,Cold,Barley,212,16841
Mashonaland East,Seke,2001,Cold,Oats,490,16369
Mashonaland East,Seke,2001,Cold,Rye,101,3743
Mashonaland East,Seke,2001,Cold,Mustard greens,162,9731
Mashonaland East,Seke,2001,Cold,Spinach,87,8126
Mashonaland East,Seke,2001,Cold,Kale,389,17627
Mashonaland East,Seke,2001,Cold,Carrots,10,17679
Mashonaland East,Seke,2001,Cold,Beets,478,18346
Mashonaland East,Seke,2001,Cold,Broccoli,81,12278
Mashonaland East,Seke,2001,Cold,Cauliflower,414,5727
Mashonaland East,Seke,2001,Cold,Cabbage,239,10624
Mashonaland East,Seke,2001,Cold,Onions,349,11984
Mashonaland East,Seke,2001,Cold,Garlic,23,13560
Mashonaland East,Seke,2001,Cold,Peas,285,18105
Mashonaland East,Seke,2001,Cold,Radishes,266,4842
Mashonaland East,Seke,2001,Cold,Kale,289,16383
Mashonaland East,Seke,2001,Cold,Spinach,191,6065
Mashonaland East,Seke,2001,Cold,Lettuce,491,19914
Mashonaland East,Seke,2001,Cold,Broccoli,485,11417
Mashonaland East,Seke,2001,Cold,Cauliflower,209,12249
Mashonaland East,Seke,2001,Cold,Cabbage,101,3348
Mashonaland East,Seke,2001,Cold,Carrots,470,16250
Mashonaland East,Seke,2001,Cold,Beets,218,3693
Mashonaland East,Seke,2001,Dry,Peas,208,24765
Mashonaland East,Seke,2001,Dry,Radishes,54,18906
Mashonaland East,Seke,2001,Dry,Sweet potatoes,475,13664
Mashonaland East,Seke,2001,Dry,Watermelons,316,22170
Mashonaland East,Seke,2001,Dry,Tomatoes,339,17866
Mashonaland East,Seke,2001,Dry,Peppers,357,7592
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Okra,93,8606
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cucumbers,268,3122
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Eggplant,459,24020
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Pumpkins,31,4886
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Squash,256,17324
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Melons,496,9350
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Maize ,309,1142
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Soybeans,485,21985
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Groundnuts (Peanuts),11,15208
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cowpeas,460,5782
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Sunflower,381,19889
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Sorghum,184,22291
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Millet,175,9336
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Beans,252,7891
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Sweet potatoes,229,2295
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Watermelons,120,17030
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Tomatoes,463,10555
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cabbage,363,688
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Peppers,33,5384
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Okra,327,13263
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cucumbers,241,23733
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Wheat,281,17180
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Barley,113,17756
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Oats,282,4611
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Rye,435,2285
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Mustard greens,4,4616
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Spinach,280,4237
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Kale,405,4152
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Carrots,368,20719
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Beets,222,16250
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Broccoli,165,22520
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cauliflower,67,22943
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cabbage,357,6415
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Onions,249,9154
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Garlic,243,11588
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Peas,338,17739
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Radishes,206,22084
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Kale,271,21852
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Spinach,200,2359
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Lettuce,166,19986
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Broccoli,309,15899
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cauliflower,390,19680
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Cabbage,303,10867
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Carrots,425,4001
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Beets,476,19769
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Peas,70,4757
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Radishes,233,11934
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Sweet potatoes,74,10869
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Dry,Watermelons,62,11198
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Tomatoes,366,1054
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Peppers,365,10162
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Okra,369,15576
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Cucumbers,351,24874
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Eggplant,317,20111
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Pumpkins,466,3858
Mashonaland East,Uzumba-Maramba-Pfungwe,2001,Rainy     ,Squash,161,10956
